공고번호,추정가격,지역제한,종목,특수실적,계약방법,적격평가세부기준,입력일
R26BK01360163-000,45454545,"경기,평택시",조경식재시설물/도시림조성/산림조합,,수의,,2026-02-27
R26BK01362608-000,113672727,"충북,청주시",지반조성포장,,수의,,2026-02-27
R26BK01360233-000,46818182,"경기,수원시",조경식재시설물,,수의,,2026-02-27
R26BK01360285-000,155963636,"경남,김해시",조경식재시설물,,수의,,2026-02-27
R26BK01361054-000,23200000,"경기,여주시",지반조성포장,,수의,,2026-02-27
R26BK01361187-000,25800000,"경기,여주시",지반조성포장,,수의,,2026-02-27
R26BK01362309-000,31754546,"경기,여주시",지반조성포장,,수의,,2026-02-27
R26BK01362211-000,46924546,"경기,여주시",지반조성포장,,수의,,2026-02-27
R26BK01362271-000,43880000,"경기,여주시",지반조성포장,,수의,,2026-02-27
R26BK01361774-000,87884546,"경기,고양시",조경식재시설물,,수의,,2026-02-27
R26BK01361801-000,77242728,"경기,고양시",조경식재시설물,,수의,,2026-02-27
R26BK01362294-000,99738182,"경기,안성시",지반조성포장,,수의,,2026-02-27
R26BK01361401-000,145454545,"경기,파주시",조경식재시설물,,수의,,2026-02-27
R26BK01361122-000,138181818,"경기,파주시",조경식재시설물,,수의,,2026-02-27
R26BK01361307-000,150909091,"경기,파주시",조경식재시설물,,수의,,2026-02-27
R26BK01361351-000,136363636,"경기,파주시",조경식재시설물,,수의,,2026-02-27
R26BK01361440-000,171818182,"경기,파주시",조경식재시설물,,수의,,2026-02-27
R26BK01361479-000,143636364,"경기,파주시",조경식재시설물,,수의,,2026-02-27
R26BK01361510-000,101818182,"경기,파주시",조경식재시설물,,수의,,2026-02-27
R26BK01361537-000,113636364,"경기,파주시",조경식재시설물,,수의,,2026-02-27
R26BK01361581-000,134545455,"경기,파주시",조경식재시설물,,수의,,2026-02-27
R26BK01361694-000,91667273,"경기,고양시",조경식재시설물,,수의,,2026-02-27
R26BK01361745-000,102966364,"경기,고양시",조경식재시설물,,수의,,2026-02-27
R26BK01360763-000,71427273,"경남,창원시",지반조성포장,,수의,,2026-02-27
R26BK01361481-000,68181818,"경기,고양시",상하수도,장비[하수관로준설차량],수의,,2026-02-27
R26BK01362069-000,75445455,"경남,고성군",금속창호지붕,,수의,,2026-02-27
R26BK01361079-000,115600000,"충북,제천시",조경식재시설물,,수의,,2026-02-27
R26BK01362195-000,179827272,"경기,시흥시",상하수도,장비[하수관로준설차량],수의,,2026-02-27
R26BK01359378-000,181749091,"경기,안산시",상하수도,,수의,,2026-02-27
R26BK01358902-000,181749091,"경기,안산시",상하수도,,수의,,2026-02-27
R26BK01359405-000,181749091,"경기,안산시",상하수도,,수의,,2026-02-27
R26BK01361374-000,109090910,"경남,함양군",금속창호지붕,,수의,,2026-02-27
R26BK01361456-000,109090910,"경남,함양군",금속창호지붕,,수의,,2026-02-27
E062600109,52110000,"강원,강릉시",조경식재시설물,,수의,,2026-02-27
R26BK01360699-000,41924546,"경기,고양시",지반조성포장,,수의,,2026-02-27
R26BK01361921-000,77200000,"경북,안동시",조경식재시설물/도시림조성/산림조합,,수의,,2026-02-27
R26BK01361940-000,79800000,"경북,안동시",조경식재시설물/도시림조성/산림조합,,수의,,2026-02-27
R26BK01361952-000,66300000,"경북,안동시",조경식재시설물/도시림조성/산림조합,,수의,,2026-02-27
R26BK01360930-000,102018182,"충남,서산시",도장습식방수석공,,수의,,2026-02-27
R26BK01362456-000,145727273,"경남,진주시",상하수도,,수의,,2026-02-27
R26BK01360793-000,72900000,"인천,계양구/인천,부평구/인천,남동구/인천,동구/인천,서구/인천,연수구/인천,중구/인천,미추홀구",조경식재시설물,,수의,,2026-02-27
R26BK01361760-000,107804545,"충북,음성군",조경식재시설물,,수의,,2026-02-27
R26BK01361800-000,29818182,"경북,김천시",지반조성포장,,수의,,2026-02-27
R26BK01361830-000,22636364,"경북,김천시",지반조성포장,,수의,,2026-02-27
R26BK01362217-000,52581819,"강원,춘천시",상하수도,,수의,,2026-02-27
R26BK01361862-000,66363637,"경북,김천시",지반조성포장,,수의,,2026-02-27
R26BK01361883-000,21636364,"경북,김천시",지반조성포장,,수의,,2026-02-27
R26BK01361918-000,28000000,"경북,김천시",지반조성포장,,수의,,2026-02-27
R26BK01361965-000,23545455,"경북,김천시",지반조성포장,,수의,,2026-02-27
R26BK01361991-000,47272728,"경북,김천시",지반조성포장,,수의,,2026-02-27
R26BK01360670-000,48454546,"경북,칠곡군",지반조성포장,,수의,,2026-02-27
R26BK01362210-000,106840000,"인천,계양구/인천,부평구/인천,남동구/인천,동구/인천,서구/인천,연수구/인천,중구/인천,미추홀구",조경식재시설물,,수의,,2026-02-27
R26BK01362028-000,35454546,"경북,김천시",지반조성포장,,수의,,2026-02-27
R26BK01360284-000,33490000,"전북,무주군",금속창호지붕,,수의,,2026-02-27
R26BK01361737-000,44000000,"경남,합천군",도장습식방수석공,,수의,,2026-02-27
R26BK01360965-000,156404121,"전남,영광군",지반조성포장,,수의,,2026-02-27
R26BK01361835-000,25472728,"충북,음성군",도장습식방수석공,,수의,,2026-02-27
R26BK01362514-000,86545455,"충북,보은군",지반조성포장,,수의,,2026-02-27
R26BK01362537-000,176690909,"충북,보은군",지반조성포장,,수의,,2026-02-27
R26BK01361179-000,43772728,"경북,경주시","(철콘,지반조성포장)",,수의,,2026-02-27
R26BK01362043-000,109680909,"충남,금산군",도장습식방수석공,,수의,,2026-02-27
R26BK01362604-000,51241818,"전남,나주시",지반조성포장,,수의,,2026-02-27
R26BK01362088-000,22545455,"경북,김천시",지반조성포장,,수의,,2026-02-27
R26BK01362215-000,25272728,"경북,김천시",지반조성포장,,수의,,2026-02-27
R26BK01361612-000,53709091,"경북,의성군",지반조성포장,,수의,,2026-02-27
R26BK01362438-000,21545455,"경북,영주시",지반조성포장,,수의,,2026-02-27
R26BK01352264-000,45700000,"경남,합천군",도장습식방수석공,,수의,,2026-02-27
R26BK01360302-000,26260000,"전북,무주군",도장습식방수석공,,수의,,2026-02-27
R26BK01360894-000,93363637,"경북,포항시",지반조성포장,,수의,,2026-02-27
R26BK01360058-000,96206364,"경기,고양시",조경식재시설물,,수의,,2026-02-27
R26BK01361094-000,31853636,"전북,전주시",지반조성포장,,수의,,2026-02-27
R26BK01360478-000,179945455,"경남,김해시",조경식재시설물,,수의,,2026-02-27
R26BK01361972-000,37867000,"강원,횡성군",도장습식방수석공,,수의,,2026-02-27
R26BK01360781-000,76290909,"경남,창원시",상하수도,,수의,,2026-02-27
R26BK01362077-000,69566364,"경기,광주시",도장습식방수석공,,수의,,2026-02-27
R26BK01360905-000,94297273,"경기,이천시",지반조성포장,,수의,,2026-02-27
R26BK01362603-000,69545455,"전남,나주시",지반조성포장,,수의,,2026-02-27
R26BK01360225-000,27881819,"경북,영양군",지반조성포장,,수의,,2026-02-27
R26BK01351939-000,35300000,"경남,합천군",도장습식방수석공,,수의,,2026-02-27
R26BK01360761-000,113370000,"전북,진안군",상하수도,,수의,,2026-02-27
R26BK01361185-000,67678182,"경기,남양주시",도장습식방수석공,,수의,,2026-02-27
R26BK01360264-000,27109091,"경북,영양군",도장습식방수석공,,수의,,2026-02-27
R26BK01362589-000,39411819,"충북,보은군",조경식재시설물,특수실적,수의,,2026-02-27
R26BK01362275-000,65272728,"경북,김천시",지반조성포장,,수의,,2026-02-27
R26BK01362300-000,27272728,"경북,김천시",지반조성포장,,수의,,2026-02-27
R26BK01361695-000,83636364,"경북,의성군",지반조성포장,,수의,,2026-02-27
R26BK01362554-000,39445455,"충북,보은군",상하수도,,수의,,2026-02-27
R26BK01361230-000,55759091,"경기,남양주시",도장습식방수석공,,수의,,2026-02-27
R26BK01360934-000,163000909,"강원,강릉시",기계가스설비,,수의,,2026-02-27
R26BK01358994-000,23926364,"전북,전주시",승강기삭도,,수의,,2026-02-27
R26BK01360704-000,25287273,"충북,괴산군",지반조성포장,,수의,,2026-02-27
R26BK01360545-000,31636364,"충남,금산군",도장습식방수석공,,수의,,2026-02-27
R26BK01360301-000,127269091,"충북,단양군",도장습식방수석공,,수의,,2026-02-27
R26BK01362057-000,24381818,"충북,청주시",지반조성포장,,수의,,2026-02-27
R26BK01360325-000,134677273,"전북,무주군",금속창호지붕,,수의,,2026-02-27
R26BK01362419-000,44065456,"경남,사천시",도장습식방수석공,,수의,,2026-02-27
R26BK01362137-000,55925455,"경기,광주시",도장습식방수석공,,수의,,2026-02-27
R26BK01361807-000,40650000,"충남,보령시",도장습식방수석공,,수의,,2026-02-27
R26BK01360269-000,26420000,"강원,홍천군",지반조성포장,,수의,,2026-02-27
R26BK01361056-000,63000000,"경북,안동시",지반조성포장,,수의,,2026-02-27
R26BK01362392-000,126818182,"경북,성주군",지반조성포장,,수의,,2026-02-27
R26BK01360357-000,41763637,"전북,무주군",비계구조,,수의,,2026-02-27
R26BK01360363-000,130012728,"경기,포천시",도장습식방수석공,,수의,,2026-02-27
R26BK01360377-000,94048182,"경기,포천시",도장습식방수석공,,수의,,2026-02-27
R26BK01360390-000,166367273,"경기,포천시",도장습식방수석공,,수의,,2026-02-27
R26BK01360252-000,27818182,"경북,영양군",도장습식방수석공,,수의,,2026-02-27
R26BK01362273-000,25854545,"충남,보령시",도장습식방수석공,,수의,,2026-02-27
R26BK01362640-000,26714546,"충남,서산시",도장습식방수석공,,수의,,2026-02-27
R26BK01361688-000,91890000,"충북,제천시",도장습식방수석공,,수의,,2026-02-27
R26BK01362368-000,39881819,"경남,사천시",도장습식방수석공,,수의,,2026-02-27
R26BK01362322-000,20181819,"경북,김천시",지반조성포장,,수의,,2026-02-27
R26BK01362350-000,32090909,"경북,김천시",지반조성포장,,수의,,2026-02-27
R26BK01362405-000,25181819,"경북,김천시",지반조성포장,,수의,,2026-02-27
R26BK01361045-000,153436364,"경북,안동시",금속창호지붕,,수의,,2026-02-27
R26BK01361042-000,65490000,"경북,안동시",도장습식방수석공,,수의,,2026-02-27
R26BK01361899-000,32227273,"충남,논산시",도장습식방수석공,,수의,,2026-02-27
R26BK01362187-000,44000000,"충남,논산시",도장습식방수석공,,수의,,2026-02-27
R26BK01362216-000,92490910,"충남,논산시",도장습식방수석공,,수의,,2026-02-27
R26BK01362266-000,94790910,"충남,논산시",도장습식방수석공,,수의,,2026-02-27
R26BK01362303-000,123554545,"충남,논산시",도장습식방수석공,,수의,,2026-02-27
R26BK01362343-000,70145455,"충남,논산시",도장습식방수석공,,수의,,2026-02-27
R26BK01362382-000,118027273,"충남,논산시",도장습식방수석공,,수의,,2026-02-27
R26BK01362445-000,91872727,"충남,논산시",도장습식방수석공,,수의,,2026-02-27
R26BK01360459-000,133763636,"경남,김해시",조경식재시설물,,수의,,2026-02-27
R26BK01345127-000,107957820,"경북,영덕군","(비계구조,석면해체)",,수의,,2026-02-27
R26BK01362606-000,38085455,"전남,나주시",조경식재시설물,,수의,,2026-02-27
R26BK01361659-000,156836364,"경북,포항시",조경식재시설물,,수의,,2026-02-27
R26BK01360227-000,29727273,"경북,영양군",지반조성포장,,수의,,2026-02-27
R26BK01362560-000,63433637,"충북,보은군",상하수도,,수의,,2026-02-27
R26BK01360415-000,51970000,"전북,무주군",도장습식방수석공,,수의,,2026-02-27
R26BK01360929-000,50290909,"경북,포항시",지반조성포장,,수의,,2026-02-27
R26BK01361300-000,115000000,"경기,이천시",지반조성포장,,수의,,2026-02-27
R26BK01361872-000,48954546,"경북,의성군",지반조성포장,,수의,,2026-02-27
R26BK01361098-000,44259091,"경기,남양주시",도장습식방수석공,,수의,,2026-02-27
R26BK01362023-000,81936364,"경남,합천군",도장습식방수석공,,수의,,2026-02-27
R26BK01362016-000,39209000,"강원,횡성군",도장습식방수석공,,수의,,2026-02-27
R26BK01361946-000,82650000,"경북,울진군",기계가스설비,,수의,,2026-02-27
R26BK01360524-000,43036364,"경남,양산시",금속창호지붕,,수의,,2026-02-27
R26BK01361196-000,26545455,"경남,창원시",지반조성포장,,수의,,2026-02-27
R26BK01362052-000,106036364,"경남,합천군",도장습식방수석공,,수의,,2026-02-27
R26BK01361263-000,159999091,"충남,공주시",금속창호지붕,,수의,,2026-02-27
R26BK01360241-000,32181819,"충남,공주시",지반조성포장,,수의,,2026-02-27
R26BK01361277-000,46985455,"경기,남양주시",도장습식방수석공,,수의,,2026-02-27
R26BK01360254-000,57127273,"충남,공주시",지반조성포장,,수의,,2026-02-27
R26BK01360771-000,67636364,"충북,옥천군",상하수도,,수의,,2026-02-27
R26BK01360966-000,41727273,"경북,포항시",지반조성포장,,수의,,2026-02-27
R26BK01359940-000,45382727,"전북,남원시",금속창호지붕,,수의,,2026-02-27
R26BK01360788-000,110040000,"경기,김포시",지반조성포장,,수의,,2026-02-27
R26BK01360398-000,183309091,"경남,김해시",조경식재시설물,,수의,,2026-02-27
R26BK01360427-000,81418182,"경남,김해시",조경식재시설물,,수의,,2026-02-27
R26BK01332197-000,130552727,"충남,예산군",기계가스설비/상하수도,,수의,,2026-02-27
R26BK01360405-000,90909091,"경북,울진군",조경식재시설물/도시림조성/산림조합,,수의,,2026-02-27
R26BK01361944-000,52105455,"충남,금산군",도장습식방수석공,,수의,,2026-02-27
R26BK01361885-000,98440000,"충북,청주시",비계구조,,수의,,2026-02-27
R26BK01360915-000,67837273,"경기,남양주시",도장습식방수석공,,수의,,2026-02-27
R26BK01361618-000,78109091,"충북,충주시",지반조성포장,,수의,,2026-02-27
R26BK01360879-000,111299091,"충남,서산시",도장습식방수석공,,수의,,2026-02-27
R26BK01361057-000,90062727,"경기,남양주시",도장습식방수석공,,수의,,2026-02-27
R26BK01355286-000,197853636,"경기,평택시",상하수도,,수의,,2026-02-27
R26BK01358812-000,121310000,"경북,포항시",기계가스설비,,수의,,2026-02-27
R26BK01352286-000,40600000,"경남,합천군",도장습식방수석공,,수의,,2026-02-27
R26BK01360003-000,93846364,"경기,고양시",조경식재시설물,,수의,,2026-02-27
R26BK01360025-000,77654545,"경기,고양시",조경식재시설물,,수의,,2026-02-27
R26BK01361948-000,31309091,"충북,청주시",지반조성포장,,수의,,2026-02-27
R26BK01360711-000,68363637,"경남,창원시",지반조성포장,,수의,,2026-02-27
R26BK01357016-000,30600000,"경북,문경시",비계구조,,수의,,2026-02-27
R26BK01360961-000,34363637,"경북,포항시",지반조성포장,,수의,,2026-02-27
R26BK01360283-000,83416364,"강원,홍천군",도장습식방수석공,,수의,,2026-02-27
R26BK01360293-000,58083636,"강원,홍천군",도장습식방수석공,,수의,,2026-02-27
R26BK01360305-000,57170909,"강원,홍천군",도장습식방수석공,,수의,,2026-02-27
R26BK01360245-000,179245455,"강원,홍천군",조경식재시설물,,수의,,2026-02-27
R26BK01360440-000,61818182,"경북,울진군",지반조성포장,,수의,,2026-02-27
R26BK01362153-000,180254546,"강원,태백시",실내건축,,수의,,2026-02-27
R26BK01361099-000,54162727,대전,조경식재시설물,,수의,,2026-02-27
R26BK01361886-000,86423636,대전,조경식재시설물,,수의,,2026-02-27
R26BK01361932-000,39998182,대전,조경식재시설물,,수의,,2026-02-27
R26BK01357213-000,83445455,서울,금속창호지붕,,수의,,2026-02-27
